DISTRICTNAME,Latitude,Longitude
Belagavi,15.561811,74.811362
Belagavi,15.706376,74.704305
Belagavi,15.72839,74.693452
Belagavi,15.609221,74.768636
Belagavi,15.635309,74.751247
Belagavi,15.676075,74.72753
Belagavi,15.639326,74.809851
Belagavi,15.683334,74.720659
Belagavi,15.725975,74.694523
Belagavi,15.704301,74.705214
Belagavi,15.474026,74.774376
Belagavi,15.717045,74.693008
Belagavi,15.674997,74.727284
Belagavi,15.597554,74.782923
Belagavi,15.604109,74.791347
Belagavi,15.58317,74.79522
Belagavi,15.614236,74.763172
Belagavi,15.693651,74.746212
Belagavi,15.574094,74.801754
Belagavi,15.585387,74.791752
Belagavi,15.527009,74.786015
Belagavi,15.63556,74.736631
Belagavi,15.69791,74.733696
Belagavi,15.594966,74.786268
Belagavi,15.622914,74.78471
Belagavi,15.733074,74.685967
Belagavi,15.590445,74.796766
Belagavi,15.600503,74.788156
Belagavi,15.67204,74.71941
Belagavi,15.582316,74.780725
Belagavi,15.67573,74.727132
Dharwad,15.555858,74.818117
Belagavi,15.687649,74.714138
Belagavi,15.717935,74.698943
Belagavi,15.63674,74.733548
Belagavi,15.576077,74.780072
Belagavi,15.692581,74.745158
Belagavi,15.717805,74.691705
Belagavi,15.722657,74.71219
Belagavi,15.685413,74.717254
Belagavi,15.557417,74.782643
Belagavi,15.678815,74.725508
Belagavi,15.603897,74.776103
Belagavi,15.72252,74.697242
Belagavi,15.716058,74.807171
Belagavi,15.584729,74.767541
Belagavi,15.582458,74.755466
Belagavi,15.592811,74.780762
Belagavi,15.576325,74.806083
Belagavi,15.684119,74.719083
Belagavi,15.623277,74.805251
Belagavi,15.664672,74.734079
Belagavi,15.670732,74.810122
Belagavi,16.24737,75.117954
Belagavi,15.605541,74.719888
Belagavi,15.582182,74.7972
Belagavi,15.630601,74.771768
Belagavi,15.590323,74.782298
Belagavi,15.593775,74.765407
Belagavi,15.581652,74.788202
Belagavi,15.63896,74.736744
Belagavi,15.673675,74.699879
Belagavi,15.59801,74.788682
Belagavi,15.721042,74.698438
Belagavi,15.675678,74.727091
Belagavi,15.69628,74.710018
Belagavi,15.636259,74.808735
Belagavi,15.664964,74.732846
Belagavi,16.52419,74.852516
Belagavi,16.568993,74.885276
Belagavi,16.560225,74.813844
Belagavi,16.55445,74.814268
Belagavi,16.571152,74.883131
Belagavi,16.606257,74.934332
Belagavi,16.563725,74.837018
Belagavi,16.567048,74.817353
Belagavi,16.567206,74.817432
Belagavi,16.62121,74.857142
Belagavi,16.597472,74.889804
Belagavi,16.610053,74.864884
Belagavi,16.560951,74.813956
Belagavi,16.567129,74.816179
Belagavi,16.574944,74.820014
Belagavi,16.579255,74.957984
Belagavi,16.621217,74.858015
Belagavi,16.589432,74.832929
Belagavi,16.567273,74.870289
Belagavi,16.628898,74.857189
Belagavi,16.521666,74.838583
Belagavi,16.595138,74.852988
Belagavi,16.566601,74.818573
Belagavi,16.562898,74.842393
Belagavi,16.607097,74.920947
Belagavi,16.617412,74.913786
Belagavi,16.527564,74.852084
Belagavi,16.566312,74.819142
Belagavi,16.53826,74.879064
Belagavi,16.634275,74.849434
Belagavi,16.617796,74.854948
Belagavi,16.490245,74.762944
Belagavi,16.577601,74.80031
Belagavi,16.57423,74.889029
Belagavi,16.512749,74.841148
Belagavi,16.577148,74.900005
Belagavi,16.595034,74.838645
Belagavi,16.56314,74.912423
Belagavi,16.613298,74.843126
Belagavi,16.629415,74.856921
Belagavi,16.590606,74.916272
Belagavi,16.576001,74.822184
Belagavi,16.79048,75.28825
Belagavi,16.544357,74.846381
Belagavi,16.588595,74.884271
Belagavi,16.621614,74.856393
Belagavi,16.583294,74.942155
Belagavi,16.618257,74.850572
Belagavi,16.57872,74.873922
Belagavi,16.542018,74.826533
Belagavi,16.600911,74.87835
Belagavi,16.634791,74.846987
Belagavi,16.564448,74.814386
Belagavi,16.250605,75.083525
Belagavi,16.241145,75.180111
Belagavi,16.243737,74.977866
Belagavi,16.253409,75.0404
Belagavi,16.203132,75.060709
Belagavi,16.255538,75.202771
Belagavi,16.22898,75.195585
Belagavi,16.296884,75.034043
Belagavi,16.274487,74.989389
Belagavi,16.323135,75.064313
Belagavi,16.246146,75.047386
Belagavi,16.244619,75.03478
Belagavi,16.246771,75.183934
Belagavi,16.172128,75.0139
Belagavi,16.196942,74.974222
Belagavi,16.242619,75.177754
Belagavi,16.244644,75.044261
Belagavi,16.270875,74.989629
Belagavi,16.184395,74.934221
Belagavi,16.220495,74.962993
Belagavi,16.234779,75.177897
Belagavi,16.256543,74.967101
Belagavi,16.201466,75.062334
Belagavi,16.245562,75.046965
Belagavi,16.13268,74.98428
Belagavi,16.199123,75.060067
Belagavi,16.314329,75.123638
Bagalkot,16.336012,75.077685
Belagavi,16.319363,75.117147
Belagavi,16.179315,75.096779
Belagavi,16.158278,75.024362
Belagavi,16.223009,75.014801
Belagavi,16.29167,75.008238
Belagavi,16.265904,74.97927
Belagavi,16.145158,74.983226
Belagavi,16.255105,74.966856
Belagavi,16.249184,74.993851
Belagavi,16.203955,75.059894
Belagavi,16.196615,75.066574
Belagavi,16.244658,75.042151
Belagavi,16.168722,74.954853
Belagavi,16.156999,75.06371
Belagavi,16.273773,74.989802
Belagavi,16.202645,75.059401
Belagavi,16.184082,74.944119
Belagavi,16.246117,75.047092
Belagavi,16.301122,75.131593
Belagavi,16.207407,75.164763
Belagavi,16.20621,75.052658
Belagavi,16.180438,74.96268
Belagavi,16.244689,75.044972
Belagavi,16.175395,75.009486
Belagavi,16.247229,75.121331
Belagavi,16.298966,75.112294
Belagavi,16.201811,75.06262
Belagavi,16.194199,75.111779
Belagavi,16.272346,74.951286
Belagavi,16.201743,75.058432
Belagavi,16.288531,75.0046
Belagavi,16.164765,75.063821
Belagavi,16.235775,75.181757
Belagavi,16.225275,74.98671
Belagavi,16.245823,75.048638
Belagavi,16.201975,75.058412
Belagavi,16.241762,75.182149
Belagavi,16.245603,75.043819
Belagavi,16.244602,75.046413
Belagavi,16.241093,75.046943
Belagavi,16.29998,75.071426
Belagavi,16.247033,75.043705
Belagavi,16.292825,74.945059
Belagavi,16.290267,74.958563
Belagavi,16.333721,74.951926
Belagavi,16.308621,74.915062
Belagavi,16.346121,74.936711
Belagavi,16.299795,74.909789
Belagavi,16.249263,74.922977
Belagavi,16.311203,74.915562
Belagavi,16.337198,74.966502
Belagavi,16.23563,74.870729
Belagavi,16.259406,74.955903
Belagavi,16.351586,74.96197
Belagavi,16.249474,74.923277
Belagavi,16.367096,74.953206
Belagavi,16.367122,74.953894
Belagavi,16.380429,74.995254
Belagavi,16.286501,74.935965
Belagavi,16.310338,74.914906
Belagavi,16.381149,75.005643
Belagavi,16.249489,74.921983
Belagavi,16.369764,74.966427
Belagavi,16.252266,74.90068
Belagavi,16.287797,74.933885
Belagavi,16.380187,74.995548
Belagavi,16.330613,74.988504
Belagavi,16.369215,74.963676
Belagavi,16.332193,74.925401
Belagavi,16.343233,74.939292
Belagavi,16.251685,74.921665
Belagavi,16.272523,74.968088
Belagavi,16.33595,74.95733
Belagavi,16.369276,74.96637
Belagavi,16.28871,74.980571
Belagavi,16.284985,74.94637
Belagavi,16.340313,74.969925
Belagavi,16.321551,74.920978
Belagavi,16.369084,74.966427
Belagavi,16.251437,74.921827
Belagavi,16.252529,74.921432
Belagavi,16.31,74.91481
Belagavi,16.256842,74.918864
Belagavi,16.333039,74.950036
Belagavi,16.275192,74.952274
Belagavi,16.364029,74.945911
Belagavi,16.34613,74.937015
Belagavi,16.367657,74.954746
Belagavi,16.26358,74.925898
Belagavi,16.298434,74.903585
Belagavi,16.259929,74.956798
Belagavi,16.313557,74.91671
Belagavi,16.338009,74.972676
Belagavi,16.310871,74.915065
Belagavi,16.33537,74.965651
Belagavi,16.341434,74.959801
Belagavi,16.337805,74.96621
Belagavi,16.284139,74.921516
Belagavi,16.337426,74.943421
Belagavi,16.358531,74.945674
Belagavi,16.359558,74.932657
Belagavi,16.310008,74.914655
Belagavi,16.377376,74.9889
Belagavi,16.372099,74.967908
Belagavi,16.309124,74.914227
Belagavi,16.291147,74.908509
Belagavi,16.3197,74.992663
Belagavi,16.380765,75.007294
Belagavi,16.369765,74.954041
Belagavi,16.37924,74.995249
Belagavi,16.373702,74.975847
Belagavi,16.366692,75.002878
Belagavi,16.333608,74.926044
Belagavi,16.355579,75.004784
Belagavi,16.329729,74.990392
Belagavi,16.257897,74.945624
Belagavi,16.390376,74.961827
Belagavi,16.338613,74.96118
Belagavi,16.313241,74.916453
Belagavi,16.309055,74.910086
Belagavi,16.343243,74.977112
Belagavi,16.334015,74.97003
Belagavi,16.363783,74.947846
Belagavi,16.362441,74.94194
Belagavi,16.353928,74.911999
Belagavi,16.353168,74.961614
Belagavi,16.329143,74.975112
Belagavi,16.311978,74.914677
Belagavi,16.378888,74.993094
Belagavi,16.331415,75.016637
Belagavi,16.380433,75.00333
Belagavi,16.379355,74.995441
Belagavi,16.310393,74.913057
Belagavi,16.247221,74.915847
Belagavi,16.369715,74.966659
Belagavi,16.366991,75.003692
Belagavi,16.335369,74.962839
Belagavi,16.371504,74.96613
Belagavi,16.36964,74.963007
Belagavi,16.306865,74.900522
Belagavi,16.310008,74.914472
Belagavi,16.344611,74.978858
Belagavi,16.368397,74.963979
Belagavi,16.283904,74.968314
Belagavi,16.38736,74.962118
Belagavi,16.380663,75.007051
Belagavi,16.361154,74.935258
Belagavi,16.261945,74.947188
Belagavi,16.369704,75.001994
Belagavi,16.348307,74.938401
Belagavi,16.369653,74.966437
Belagavi,16.329766,74.964234
Belagavi,16.379627,74.997969
Belagavi,16.368935,74.963789
Belagavi,16.335608,74.959454
Belagavi,16.344148,74.978447
Belagavi,16.379453,74.998354
Belagavi,16.379509,74.995762
Belagavi,16.261851,74.957988
Belagavi,16.384546,74.966391
Belagavi,16.282526,74.946119
Belagavi,16.371114,74.968526
Belagavi,16.363657,74.94597
Belagavi,16.347259,74.938026
Belagavi,16.334125,74.952288
Belagavi,16.283931,74.987341
Belagavi,16.347743,74.986854
Belagavi,16.251854,74.918471
Belagavi,16.372116,75.005969
Belagavi,16.285006,74.947202
Belagavi,16.367924,75.003618
Belagavi,16.379712,74.996711
Belagavi,16.345127,74.980881
Belagavi,16.3454,74.937156
Belagavi,16.37889,74.993235
Belagavi,16.290282,74.89917
Belagavi,16.247436,74.915732
Belagavi,16.303842,74.912872
Belagavi,16.330293,74.964622
Belagavi,16.3795,74.964172
Belagavi,16.368088,75.003474
Belagavi,16.336209,74.956345
Belagavi,16.377198,74.988511
Belagavi,16.312127,74.914473
Belagavi,16.364032,74.947378
Belagavi,16.364609,74.956485
Belagavi,16.365428,75.003667
Belagavi,16.336367,74.958434
Belagavi,16.336924,74.963741
Belagavi,16.343025,74.976341
Belagavi,16.366246,74.96056
Belagavi,16.339764,74.693741
Belagavi,16.354419,75.003908
Belagavi,16.340762,74.968173
Belagavi,16.322102,74.977493
Belagavi,16.319654,74.897272
Belagavi,16.362869,74.956875
Belagavi,16.364214,74.952326
Belagavi,16.345946,74.936798
Belagavi,16.336924,74.963741
Belagavi,16.289584,74.898811
Belagavi,16.258798,74.958821
Belagavi,16.3337,74.92647
Belagavi,16.336924,74.963741
Belagavi,16.309623,74.915131
Belagavi,16.364338,74.953148
Belagavi,16.363484,74.944204
Belagavi,16.357085,74.960721
Belagavi,16.336924,74.963741
Belagavi,16.380059,74.995176
Belagavi,16.248551,74.919944
Belagavi,16.334268,74.951938
Belagavi,16.334021,74.953578
Belagavi,16.37112,74.968477
Belagavi,16.336924,74.963741
Belagavi,16.380492,75.004723
Belagavi,15.968304,74.877636
Belagavi,15.835372,74.914551
Belagavi,15.846682,74.881574
Belagavi,15.894863,74.937754
Belagavi,16.010118,75.000945
Belagavi,15.965284,74.949599
Belagavi,16.105868,75.045106
Belagavi,16.070427,75.040894
Belagavi,15.973201,75.027411
Belagavi,15.984669,75.043462
Belagavi,15.888922,74.92693
Belagavi,15.972961,75.027396
Belagavi,15.967617,75.023989
Belagavi,15.819395,74.941313
Belagavi,15.967611,75.012616
Belagavi,15.89277,75.058919
Belagavi,15.928724,75.052996
Belagavi,15.963297,75.005674
Belagavi,16.020968,75.04747
Belagavi,15.969921,75.024709
Belagavi,16.029427,75.041065
Belagavi,16.030806,75.041327
Belagavi,15.916091,75.016701
Belagavi,16.010482,74.953997
Belagavi,16.109136,75.045645
Belagavi,15.998919,75.058601
Belagavi,16.014566,74.959157
Belagavi,15.924761,74.913138
Belagavi,15.964196,75.006167
Belagavi,16.029383,75.040507
Belagavi,15.925996,74.928633
Belagavi,15.899744,75.076212
Belagavi,15.911178,74.995658
Belagavi,16.029505,75.041236
Belagavi,16.010581,74.953849
Belagavi,16.019409,75.081508
Belagavi,16.118717,75.000876
Belagavi,15.955285,74.895353
Belagavi,16.027261,74.990021
Belagavi,16.01444,74.998492
Belagavi,15.914056,74.861931
Belagavi,15.968775,75.020224
Belagavi,15.902503,74.95257
Belagavi,15.965066,75.023258
Belagavi,15.972846,75.019233
Belagavi,16.020141,75.082668
Belagavi,16.017051,74.982062
Belagavi,15.880118,74.924538
Belagavi,15.984976,75.044093
Belagavi,16.013133,75.073962
Belagavi,15.892731,74.928612
Belagavi,15.854333,74.938326
Belagavi,15.947753,75.037466
Belagavi,15.859158,74.896635
Belagavi,15.855058,74.845497
Belagavi,15.913452,74.918699
Belagavi,15.886888,74.927242
Belagavi,16.014994,74.958745
Belagavi,16.007074,74.950253
Belagavi,15.983585,75.014206
Belagavi,15.876946,74.837342
Belagavi,16.02954,75.043584
Belagavi,15.95348,74.980492
Belagavi,16.038822,74.959775
Belagavi,15.856956,74.844656
Belagavi,15.892782,74.940268
Belagavi,15.923985,74.862801
Belagavi,16.011516,75.072309
Belagavi,15.949872,74.971429
Belagavi,15.966578,75.022187
Belagavi,16.0059,75.003777
Belagavi,15.959757,75.032908
Belagavi,16.038143,75.001489
Belagavi,15.921853,74.901467
Belagavi,16.014151,74.994917
Belagavi,15.861197,74.906075
Belagavi,15.966536,75.022094
Belagavi,15.915783,75.007752
Belagavi,16.01723,74.979632
Belagavi,16.118957,75.058102
Belagavi,15.939185,74.906662
Belagavi,15.968534,75.021366
Belagavi,15.875549,74.918941
Belagavi,15.881682,74.923424
Belagavi,15.907733,75.070191
Belagavi,15.923276,74.863181
Belagavi,15.841994,74.913073
Belagavi,15.901883,74.879505
Belagavi,16.077439,75.014933
Belagavi,15.921981,74.900498
Belagavi,16.006753,75.066383
Belagavi,15.916646,75.023513
Belagavi,15.868146,74.844204
Belagavi,15.852755,74.888713
Belagavi,15.930496,75.055254
Belagavi,15.899299,74.923218
Belagavi,15.9461,74.972729
Belagavi,15.886851,74.929633
Belagavi,16.032389,75.041091
Belagavi,15.940272,74.905474
Belagavi,15.904415,75.021158
Belagavi,16.019031,75.039185
Belagavi,16.03171,75.041662
Belagavi,15.958508,74.951933
Belagavi,15.968044,75.023624
Belagavi,15.968152,75.025085
Belagavi,15.91733,74.86092
Belagavi,15.868958,74.842852
Belagavi,15.926681,74.928855
Belagavi,15.907193,75.022353
Belagavi,15.887027,74.928941
Belagavi,15.852825,74.933566
Belagavi,15.974088,75.029352
Belagavi,15.917548,74.905639
Belagavi,15.875704,74.881035
Belagavi,15.915257,75.000263
Belagavi,15.910883,75.020892
Belagavi,15.841292,74.882104
Belagavi,15.887137,74.928831
Belagavi,15.969529,75.025998
Belagavi,15.907886,75.021726
Belagavi,16.016305,74.998285
Belagavi,15.880681,75.053972
Belagavi,16.132659,75.06001
Belagavi,15.928201,75.051703
Belagavi,16.019478,74.947221
Belagavi,15.874964,74.839534
Belagavi,15.974863,75.030544
Belagavi,15.945351,74.972305
Belagavi,16.136232,75.069315
Belagavi,15.879245,74.94205
Belagavi,15.921132,74.901111
Belagavi,15.965891,75.023373
Belagavi,15.938026,74.965422
Belagavi,16.020658,75.085684
Belagavi,15.842876,74.898714
Belagavi,15.836449,74.88472
Belagavi,15.882129,74.924305
Belagavi,15.959407,74.996306
Belagavi,15.923945,74.913335
Belagavi,15.96828,75.02397
Belagavi,15.935853,74.962387
Belagavi,16.004437,75.063963
Belagavi,16.01587,74.998889
Belagavi,16.004978,74.949418
Belagavi,15.977811,75.034134
Belagavi,15.961495,75.026062
Belagavi,15.810694,74.923028
Belagavi,15.971425,75.023836
Belagavi,16.014556,75.037651
Belagavi,15.958169,75.032061
Belagavi,15.952043,74.967056
Belagavi,15.884797,74.92713
Belagavi,15.974329,75.029056
Belagavi,16.096327,75.002749
Belagavi,15.810995,74.9322
Belagavi,16.015869,74.998043
Belagavi,15.881083,74.927209
Belagavi,15.992351,75.05224
Belagavi,16.115212,74.99368
Belagavi,15.912561,75.06606
Belagavi,15.842142,74.844872
Belagavi,16.031938,75.043932
Belagavi,15.973846,75.029335
Belagavi,15.968086,75.020248
Belagavi,15.989074,75.012055
Belagavi,15.866271,74.843526
Belagavi,15.999312,75.060251
Belagavi,15.811117,74.922755
Belagavi,15.939618,74.90558
Belagavi,15.981099,75.01639
Belagavi,15.909736,74.86056
Belagavi,15.969369,75.020904
Belagavi,15.841668,74.912988
Belagavi,15.887619,74.930027
Belagavi,15.960013,74.950759
Belagavi,16.030985,74.985018
Belagavi,15.84573,74.882383
Belagavi,15.939688,74.906508
Belagavi,16.013922,74.998954
Belagavi,15.960847,75.026167
Belagavi,15.972409,75.019571
Belagavi,15.869856,74.843426
Belagavi,15.967688,75.023413
Belagavi,15.949215,75.036544
Belagavi,15.899799,75.040416
Belagavi,15.96943,75.0203
Belagavi,15.997358,75.057056
Belagavi,15.907441,75.021723
Belagavi,16.004296,75.003666
Belagavi,15.966044,75.030693
Belagavi,15.926379,74.862398
Belagavi,15.936219,74.967426
Belagavi,15.88251,74.929726
Belagavi,15.912769,74.865523
Belagavi,15.895788,74.94728
Belagavi,15.926066,74.928808
Belagavi,16.010804,74.954104
Belagavi,15.979613,75.015774
Belagavi,16.030808,75.042375
Belagavi,16.02663,75.041588
Belagavi,16.089262,74.999099
Belagavi,15.910201,75.068866
Belagavi,15.917234,74.865001
Belagavi,15.987439,74.927196
Belagavi,15.96998,75.027498
Belagavi,15.870185,74.843614
Belagavi,15.845699,74.881751
Belagavi,15.968346,75.022171
Belagavi,15.964876,75.007824
Belagavi,15.936614,74.947252
Belagavi,15.921583,74.900258
Belagavi,15.968912,75.020381
Belagavi,15.924362,74.913654
Belagavi,15.977001,75.052289
Belagavi,16.106771,75.044598
Belagavi,15.963811,75.024189
Belagavi,15.969004,75.020656
Belagavi,15.972617,75.019277
Belagavi,15.998411,75.058532
Belagavi,16.014121,75.075649
Belagavi,15.92468,74.919342
Belagavi,15.816211,74.926517
Belagavi,15.870888,74.843185
Belagavi,15.878337,74.837392
Belagavi,15.9149,75.020042
Belagavi,15.886044,74.927718
Belagavi,15.963556,74.948933
Belagavi,15.968413,75.022008
Belagavi,15.968819,75.021661
Belagavi,16.116847,75.003227
Belagavi,15.922477,74.914765
Belagavi,15.975949,75.067597
Belagavi,15.870026,74.84352
Belagavi,15.93488,74.988925
Belagavi,15.955285,74.975036
Belagavi,15.917428,74.864918
Belagavi,15.972147,74.880474
Belagavi,15.978957,75.017447
Belagavi,15.821009,74.930716
Belagavi,16.019927,74.94363
Belagavi,15.902416,75.059347
Belagavi,15.962312,74.951044
Belagavi,15.871965,74.843644
Belagavi,15.966313,75.029499
Belagavi,15.962873,75.02944
Belagavi,15.817668,74.931324
Belagavi,15.968736,74.877179
Belagavi,15.969645,75.02103
Belagavi,15.9285,74.898902
Belagavi,15.881138,74.930967
Belagavi,15.891139,74.935054
Yadgir,16.923123,77.2034449
Belagavi,15.886168,74.92792
Belagavi,15.921174,74.898166
Belagavi,16.018937,75.002419
Belagavi,15.999653,75.0592
Belagavi,15.869806,74.840263
Belagavi,15.972257,75.024393
Belagavi,15.870252,74.843083
Belagavi,16.030516,75.042739
Belagavi,15.845241,74.8822
Belagavi,15.936086,74.944465
Belagavi,15.915499,74.916122
Belagavi,15.981978,75.06127
Belagavi,15.968328,75.022116
Belagavi,15.86997,74.843615
Belagavi,15.872123,74.814399
Belagavi,15.966384,75.014155
Belagavi,15.819505,74.936224
Belagavi,15.967949,75.017406
Belagavi,15.940394,74.907064
Belagavi,15.955118,74.984023
Uttara Kannada,15.236585,74.698562
Dharwad,15.096746,75.02464
Dharwad,15.235689,75.247845
Belagavi,15.924062,74.913273
Belagavi,15.906726,75.073071
Belagavi,15.83913,74.948061
Belagavi,16.022302,75.085923
Belagavi,15.866785,74.922524
Belagavi,15.854226,74.938596
Belagavi,15.962523,75.025154
Belagavi,16.05685,74.98051
Belagavi,15.913081,75.065582
Belagavi,15.929473,75.052136
Belagavi,15.923185,74.917412
Belagavi,15.887649,74.926966
Belagavi,15.848888,74.921242
Belagavi,15.935373,74.961052
Belagavi,16.107914,75.043976
Belagavi,15.971681,75.025514
Gadag,15.235687,75.485985
Belagavi,15.96956,75.022496
Belagavi,15.908905,75.06879
Belagavi,16.021092,75.084408
Belagavi,16.045923,74.970695
Belagavi,16.127963,75.043554
Belagavi,15.920302,74.895786
Belagavi,15.889243,75.014531
Belagavi,15.820103,74.929247
Belagavi,15.892433,74.929009
Belagavi,15.914957,75.012488
Belagavi,15.966441,75.022068
Belagavi,15.960623,74.949798
Belagavi,15.985685,74.525623
Belagavi,15.820481,74.929546
Belagavi,15.919111,74.863488
Belagavi,15.933962,74.939622
Belagavi,16.006271,75.002884
Belagavi,15.927405,75.052195
Belagavi,15.998697,75.054751
Belagavi,15.82647,74.903904
Belagavi,15.972623,75.025899
Belagavi,16.097023,75.033004
Belagavi,15.957666,75.029191
Dharwad,15.245878,75.258485
Belagavi,15.980335,75.06845
Belagavi,15.894926,74.92563
Belagavi,15.889388,74.926207
Belagavi,15.949896,74.971881
Belagavi,15.96925,75.02053
Belagavi,15.933193,75.049165
Dharwad,15.326595,75.235847
Belagavi,15.96238,75.00297
Belagavi,15.928841,75.04935
